timestamp_utc,window,model,actual_price_eur_mwh,predicted_price_eur_mwh,error,absolute_error,squared_error,symmetric_absolute_percentage_error,smape_pct,hour,day_of_week,is_peak_hour,is_evening_peak
2026-06-01 17:00:00+00:00,test_2026_q2,ridge,113.195,48.405754283247106,-64.78924571675289,64.78924571675289,4197.646360545782,0.8018433577753353,80.18433577753353,17,0,True,True
2026-05-29 15:00:00+00:00,test_2026_q2,ridge,62.535,-2.196257104852478,-64.73125710485247,64.73125710485247,4190.135646374514,2.0,200.0,15,4,True,False
2026-05-26 16:00:00+00:00,test_2026_q2,ridge,79.045,14.325626110679828,-64.71937388932017,64.71937388932017,4188.597356625617,1.3862898126569914,138.62898126569914,16,1,True,False
2026-04-14 09:00:00+00:00,test_2026_q2,ridge,13.0075,76.71101038896005,63.70351038896005,63.70351038896005,4058.1372358763406,1.4200750795523422,142.00750795523422,9,1,True,False
2026-03-16 17:00:00+00:00,wf_2026_03,ridge,165.99,102.5944371299359,-63.39556287006411,63.39556287006411,4018.9973916122512,0.47207175179248806,47.20717517924881,17,0,True,True
2026-06-20 16:00:00+00:00,test_2026_q2,ridge,109.9,48.835875477763096,-61.06412452223691,61.06412452223691,3728.827303667255,0.7693802593578315,76.93802593578314,16,5,True,False
2026-03-28 17:00:00+00:00,wf_2026_03,ridge,116.77,57.629624023508356,-59.14037597649164,59.14037597649164,3497.5840706407894,0.6782167829504009,67.82167829504009,17,5,True,True
2026-06-29 17:00:00+00:00,test_2026_q2,ridge,196.895,137.8467247280256,-59.048275271974404,59.048275271974404,3486.6988125948637,0.3527990143442713,35.27990143442713,17,0,True,True
2026-04-26 12:00:00+00:00,test_2026_q2,xgboost,-412.25,-94.65116119384766,317.59883880615234,317.59883880615234,100869.02241101634,1.2530996696008638,125.30996696008638,12,6,True,False
2026-04-26 11:00:00+00:00,test_2026_q2,xgboost,-412.55,-96.56863403320312,315.9813659667969,315.9813659667969,99844.22363824282,1.241287766128747,124.12877661287469,11,6,True,False
2026-04-26 10:00:00+00:00,test_2026_q2,xgboost,-259.3425,-75.98312377929688,183.3593762207031,183.3593762207031,33620.66084804534,1.0936198322940318,109.36198322940318,10,6,True,False
2026-04-26 13:00:00+00:00,test_2026_q2,xgboost,-234.5725,-69.76954650878906,164.80295349121093,164.80295349121093,27160.013479426234,1.0830114036605956,108.30114036605956,13,6,True,False
2026-03-04 06:00:00+00:00,wf_2026_03,xgboost,199.1725,99.69004821777344,-99.48245178222658,99.48245178222658,9896.758212603036,0.6657405042918678,66.57405042918678,6,2,False,False
2026-04-25 12:00:00+00:00,test_2026_q2,xgboost,-188.9825,-94.42130279541016,94.56119720458983,94.56119720458983,8941.820016765329,0.6673248296026132,66.73248296026132,12,5,True,False
2026-04-25 11:00:00+00:00,test_2026_q2,xgboost,-174.855,-93.85477447509766,81.00022552490233,81.00022552490233,6561.03653508504,0.602882613281408,60.288261328140806,11,5,True,False
2026-06-24 17:00:00+00:00,test_2026_q2,xgboost,313.355,234.2544403076172,-79.10055969238283,79.10055969238283,6256.898543648219,0.2888940689114068,28.88940689114068,17,2,True,True
2026-04-26 09:00:00+00:00,test_2026_q2,xgboost,-126.825,-50.926631927490234,75.89836807250977,75.89836807250977,5760.56227607017,0.8539822363315438,85.39822363315437,9,6,True,False
2026-03-10 23:00:00+00:00,wf_2026_03,xgboost,14.935,85.94502258300781,71.01002258300781,71.01002258300781,5042.423307239279,1.4078113934714505,140.78113934714506,23,1,False,False
2026-03-16 17:00:00+00:00,wf_2026_03,xgboost,165.99,97.40641021728516,-68.58358978271485,68.58358978271485,4703.708787483709,0.5207632839501327,52.07632839501327,17,0,True,True
2026-06-30 17:00:00+00:00,test_2026_q2,xgboost,200.7,135.1628875732422,-65.5371124267578,65.5371124267578,4295.113105237492,0.390261114589304,39.0261114589304,17,1,True,True
2026-04-25 13:00:00+00:00,test_2026_q2,xgboost,-132.905,-67.93518829345703,64.96981170654297,64.96981170654297,4221.076433183648,0.6469801911519075,64.69801911519075,13,5,True,False
2026-04-14 09:00:00+00:00,test_2026_q2,xgboost,13.0075,73.85416412353516,60.846664123535156,60.846664123535156,3702.3165349623005,1.4010015750331166,140.10015750331166,9,1,True,False
2026-03-26 17:00:00+00:00,wf_2026_03,xgboost,130.46,70.54164123535156,-59.918358764648445,59.918358764648445,3590.2097170491234,0.596197706609673,59.6197706609673,17,3,True,True
2026-04-20 06:00:00+00:00,test_2026_q2,xgboost,33.45,92.71379852294922,59.263798522949216,59.263798522949216,3512.197815368718,0.9394739095806333,93.94739095806332,6,0,False,False
2026-03-04 18:00:00+00:00,wf_2026_03,xgboost,176.985,118.31669616699219,-58.668303833007826,58.668303833007826,3441.969874642121,0.39734484829935474,39.734484829935475,18,2,True,True
2026-03-04 08:00:00+00:00,wf_2026_03,xgboost,81.705,138.8162384033203,57.111238403320314,57.111238403320314,3261.693551960889,0.5179658777252759,51.796587772527594,8,2,True,False
2026-03-30 17:00:00+00:00,wf_2026_03,xgboost,121.9275,65.48625183105469,-56.44124816894531,56.44124816894531,3185.614494868472,0.6023170404253432,60.23170404253432,17,0,True,True
